district name,amenity type,source node,amenity type
Charlottenburg-Wilmersdorf,games,292,1732
Spandau,chemist,292,3675
Marzahn-Hellersdorf,bicycle,292,3712
Spandau,clothes,290,10403
Marzahn-Hellersdorf,shoes,290,4082
Spandau,convenience,290,8721
Tempelhof-Schöneberg,computer,290,6939
Treptow-Köpenick,hardware,290,2301
Spandau,optician,289,4577
Reinickendorf,massage,289,6120
Spandau,beverages,289,2665
Marzahn-Hellersdorf,car,288,9763
Charlottenburg-Wilmersdorf,shoe_repair,288,1270
Treptow-Köpenick,wine,288,2316
Steglitz-Zehlendorf,fabric,288,2128
Reinickendorf,dry_cleaning,287,5010
Charlottenburg-Wilmersdorf,seafood,287,1965
Marzahn-Hellersdorf,mobile_phone,287,3169
Marzahn-Hellersdorf,convenience,286,6583
Reinickendorf,variety_store,286,6392
Mitte,hookah,286,808
Charlottenburg-Wilmersdorf,copier,286,675
Marzahn-Hellersdorf,greengrocer,285,4071
Reinickendorf,e-cigarette,285,1176
Charlottenburg-Wilmersdorf,clothes;toys,284,673
Marzahn-Hellersdorf,chemist,284,6060
Tempelhof-Schöneberg,pet_grooming,283,3634
Charlottenburg-Wilmersdorf,conservator,282,646
Tempelhof-Schöneberg,e-cigarette,282,4543
Charlottenburg-Wilmersdorf,rubber_stamps,282,665
Treptow-Köpenick,cosmetics,282,1771
Reinickendorf,wine,282,2396
Marzahn-Hellersdorf,variety_store,282,5640
Mitte,flooring,281,1262
Mitte,games,281,1726
Mitte,cannabis,281,1997
Mitte,ice_cream,281,2209
Tempelhof-Schöneberg,model,280,1040
Reinickendorf,department_store,280,3409
Treptow-Köpenick,deli,280,2475
Tempelhof-Schöneberg,fan,280,635
Marzahn-Hellersdorf,pet,280,2599
Treptow-Köpenick,houseware,279,2502
Charlottenburg-Wilmersdorf,massage_table,279,661
Marzahn-Hellersdorf,car_parts,279,3120
Treptow-Köpenick,kitchen,278,2277
Spandau,bicycle,278,2890
Tempelhof-Schöneberg,baby_goods,277,1936
Marzahn-Hellersdorf,electronics,277,3559
Charlottenburg-Wilmersdorf,souvenir,276,651
Reinickendorf,hairdresser_supply,276,778
Tempelhof-Schöneberg,pawnbroker,275,3346
Neukölln,farm,275,1406
Neukölln,toys,275,5050
Charlottenburg-Wilmersdorf,rental,275,3038
Treptow-Köpenick,electrical,275,1073
Steglitz-Zehlendorf,games,275,1209
Tempelhof-Schöneberg,pastry,275,4741
Charlottenburg-Wilmersdorf,swimming_pool,275,676
Reinickendorf,carpet,274,2641
Tempelhof-Schöneberg,nutrition_supplements,274,1565
Treptow-Köpenick,fabric,273,1064
Charlottenburg-Wilmersdorf,chocolate,273,1962
Spandau,books,272,1941
Spandau,stationery,272,1937
Tempelhof-Schöneberg,charity,272,3246
Neukölln,carpet,271,1220
Mitte,collector,271,955
Charlottenburg-Wilmersdorf,motorcycle_repair,271,1174
Tempelhof-Schöneberg,yes,271,3264
Tempelhof-Schöneberg,hifi,270,4504
Charlottenburg-Wilmersdorf,psychic,270,638
Charlottenburg-Wilmersdorf,lottery,270,1015
Spandau,medical_supply,269,1152
Mitte,trophy,269,517
Tempelhof-Schöneberg,paint,268,1522
Spandau,mall,268,1261
Charlottenburg-Wilmersdorf,ceramics,268,611
Treptow-Köpenick,locksmith,268,1797
Treptow-Köpenick,storage_rental,267,1335
Neukölln,wine,267,3998
Tempelhof-Schöneberg,swimming_pool,267,865
Marzahn-Hellersdorf,jewelry,266,2370
Marzahn-Hellersdorf,kitchen,266,2161
Marzahn-Hellersdorf,tobacco,265,1257
Tempelhof-Schöneberg,watches,265,4173
Tempelhof-Schöneberg,grocery,265,612
Treptow-Köpenick,yes,264,2188
Treptow-Köpenick,tattoo,264,3170
Steglitz-Zehlendorf,sewing,264,994
Neukölln,video,263,1179
Marzahn-Hellersdorf,storage_rental,263,2170
Mitte,flea_market,263,517
Neukölln,tea,263,1845
Reinickendorf,sports,262,2299
Steglitz-Zehlendorf,gold_buyer,262,638
Neukölln,second_hand,262,4515
Spandau,newsagent,262,2674
Treptow-Köpenick,tobacco,261,1321
Reinickendorf,tyres,261,703
Treptow-Köpenick,department_store,261,1473
Marzahn-Hellersdorf,tattoo,261,1966
Marzahn-Hellersdorf,hearing_aids,260,2157
Steglitz-Zehlendorf,money_lender,260,634
Marzahn-Hellersdorf,furniture,260,4390
Marzahn-Hellersdorf,sports,260,2588
Charlottenburg-Wilmersdorf,electrical,260,755
Treptow-Köpenick,motorcycle,260,1386
Neukölln,houseware,259,3876
Neukölln,motorcycle_repair,259,1131
Marzahn-Hellersdorf,gift,259,1428
Treptow-Köpenick,tyres,258,950
Marzahn-Hellersdorf,medical_supply,258,2928
Mitte,fireplace,258,681
Treptow-Köpenick,tea,258,1319
Marzahn-Hellersdorf,butcher,257,2591
Mitte,no,257,669
Reinickendorf,newsagent,257,2063
Steglitz-Zehlendorf,nutrition_supplements,257,855
Steglitz-Zehlendorf,wigs,257,1000
Tempelhof-Schöneberg,erotic,257,3426
Treptow-Köpenick,health_food,257,1002
Neukölln,watches,256,1143
Charlottenburg-Wilmersdorf,wallpaper,256,609
Treptow-Köpenick,dry_cleaning,256,2072
Neukölln,window_blind,255,1167
Treptow-Köpenick,confectionery,255,1746
Steglitz-Zehlendorf,tea;art,255,620
Marzahn-Hellersdorf,doityourself,255,2128
Marzahn-Hellersdorf,garden_centre,254,996
Treptow-Köpenick,fishing,253,727
Marzahn-Hellersdorf,copyshop,252,1084
Reinickendorf,locksmith,252,2070
Reinickendorf,wool,251,1037
Spandau,bakery,251,19534
Mitte,anime,250,1279
Reinickendorf,fishing,250,730
Marzahn-Hellersdorf,books,249,1638
Reinickendorf,tea,249,1020
Reinickendorf,bed,249,1921
Marzahn-Hellersdorf,funeral_directors,249,3008
Steglitz-Zehlendorf,car;car_repair,248,610
Treptow-Köpenick,boutique,248,887
Marzahn-Hellersdorf,stationery,247,3049
Reinickendorf,wholesale,246,1547
Treptow-Köpenick,outdoor,246,855
Reinickendorf,music,246,1668
Reinickendorf,convenience,245,34394
Tempelhof-Schöneberg,candles,245,906
Reinickendorf,trade,245,1801
Steglitz-Zehlendorf,wool,244,615
Reinickendorf,bookmaker,244,3914
Neukölln,paint,244,2232
Treptow-Köpenick,second_hand,244,2056
Marzahn-Hellersdorf,hardware,244,1503
Reinickendorf,charity,244,1712
Spandau,car,243,7583
Spandau,hairdresser,243,23855
Tempelhof-Schöneberg,boutique,243,1904
Steglitz-Zehlendorf,grocery,243,720
Treptow-Köpenick,art,242,2043
Reinickendorf,fabric,242,1915
Mitte,tofu,242,464
Reinickendorf,telecommunication,242,1562
Spandau,car_repair,241,5393
Tempelhof-Schöneberg,pallets,241,465
Charlottenburg-Wilmersdorf,bbq,241,560
Steglitz-Zehlendorf,collector,241,2518
Treptow-Köpenick,trade,240,2435
Treptow-Köpenick,bed,239,976
Reinickendorf,paint,239,1130
Spandau,kiosk,239,4590
Marzahn-Hellersdorf,computer,239,1083
Marzahn-Hellersdorf,second_hand,238,1584
Spandau,beauty,238,5576
Tempelhof-Schöneberg,bathroom_furnishing,238,1150
Reinickendorf,computer,237,2246
Marzahn-Hellersdorf,newsagent,237,1504
Marzahn-Hellersdorf,department_store,236,1327
Spandau,variety_store,236,3239
Reinickendorf,storage_rental,236,1435
Spandau,pet,236,2383
Treptow-Köpenick,curtain,236,1147
Treptow-Köpenick,pet_grooming,235,630
Mitte,bicycle_repair,235,468
Reinickendorf,outdoor,235,942
Neukölln,e-cigarette,235,1773
Spandau,massage,235,5878
Treptow-Köpenick,greengrocer,234,1906
Charlottenburg-Wilmersdorf,interior_decoration;furniture,234,542
Marzahn-Hellersdorf,e-cigarette,233,1028
Reinickendorf,candles,233,604
Reinickendorf,copyshop,233,2104
Neukölln,pet_grooming,233,550
Reinickendorf,car_parts,232,1442
Spandau,laundry,232,1445
Spandau,funeral_directors,232,2751
Tempelhof-Schöneberg,video_games,232,1111
Mitte,vacuum_cleaner,231,524
Spandau,jewelry,231,3091
Spandau,locksmith,231,789
Reinickendorf,coffee,231,1702
Marzahn-Hellersdorf,photo,230,1328
Spandau,shoes,230,2753
Marzahn-Hellersdorf,tyres,230,1875
Charlottenburg-Wilmersdorf,haberdashery,229,612
Marzahn-Hellersdorf,dry_cleaning,229,1117
Reinickendorf,gas,228,976
Charlottenburg-Wilmersdorf,ski,228,542
Charlottenburg-Wilmersdorf,irrigation,228,560
Neukölln,glaziery,228,844
Reinickendorf,electrical,227,1474
Charlottenburg-Wilmersdorf,video,227,557
Spandau,travel_agency,227,2571
Reinickendorf,no,227,722
Treptow-Köpenick,motorcycle_repair,227,1244
Marzahn-Hellersdorf,bed,227,1221
Spandau,fabric,226,1277
Reinickendorf,glaziery,226,1297
Reinickendorf,alcohol,226,1681
Tempelhof-Schöneberg,lighting,225,4424
Spandau,deli,225,1426
Reinickendorf,hookah,225,617
Neukölln,frozen_food,225,478
Tempelhof-Schöneberg,music,224,4449
Mitte,boom_barrier,224,440
Mitte,model,224,651
Reinickendorf,chandler,224,519
Spandau,second_hand,224,1409
Mitte,coffee_machines_repair,224,451
Tempelhof-Schöneberg,games,224,1295
Treptow-Köpenick,hifi,223,763
Tempelhof-Schöneberg,shoe_repair,223,1293
Spandau,tailor,223,2133
Spandau,electronics,222,2447
Tempelhof-Schöneberg,electrical,222,976
Charlottenburg-Wilmersdorf,helmet,222,517
Spandau,butcher,221,2114
Spandau,doityourself,221,1676
Spandau,gift,221,1378
Steglitz-Zehlendorf,hookah,221,555
Spandau,mobile_phone,220,2217
Treptow-Köpenick,perfumery,219,1018
Spandau,coffee,219,892
Mitte,piercing,219,513
Neukölln,nutrition_supplements,219,618
Spandau,greengrocer,219,703
Charlottenburg-Wilmersdorf,gas,219,1009
Spandau,interior_decoration,218,1977
Spandau,houseware,218,507
Spandau,confectionery,218,1331
Tempelhof-Schöneberg,no,218,762
Neukölln,electrical,217,1262
Spandau,kitchen,217,719
Spandau,photo,217,1017
Neukölln,fan,217,802
Spandau,ticket,217,1392
Tempelhof-Schöneberg,party,217,1823
Treptow-Köpenick,tailor,217,4680
Mitte,gold,216,403
Tempelhof-Schöneberg,health_food,216,3434
Tempelhof-Schöneberg,chocolate,216,2586
Charlottenburg-Wilmersdorf,grocery,216,531
Mitte,leatherworking,216,427
Spandau,cosmetics,216,1884
Tempelhof-Schöneberg,outdoor,215,1205
Reinickendorf,vacant,215,8831
Mitte,pasta,215,417
Spandau,telecommunication,215,471
Tempelhof-Schöneberg,hairdresser_supply,214,1819
Charlottenburg-Wilmersdorf,scooter,214,501
Spandau,tea,214,476
Spandau,hardware,213,1250
Steglitz-Zehlendorf,swimming_pool,213,698
Reinickendorf,bakery;pastry,213,2590
Spandau,tattoo,212,1178
Lichtenberg,supermarket,212,27763
Spandau,department_store,212,1933
Neukölln,tool_hire,212,988
Spandau,furniture,211,990
Lichtenberg,kiosk,210,10172
Lichtenberg,clothes,210,28224
Tempelhof-Schöneberg,license_plates,210,410
Tempelhof-Schöneberg,telecommunication,210,932
Spandau,yes,210,1186
Mitte,religion,210,453
Spandau,carpet,210,838
Spandau,bag,210,454
Spandau,toys,209,912
Spandau,fishing,209,790
Tempelhof-Schöneberg,collector,209,2390
Lichtenberg,variety_store,209,3811
Neukölln,general,209,1073
Marzahn-Hellersdorf,motorcycle,208,1619
Spandau,dry_cleaning,208,1477
Spandau,perfumery,208,455
Tempelhof-Schöneberg,wool,208,880
Charlottenburg-Wilmersdorf,video_games,207,941
Tempelhof-Schöneberg,gas,207,462
Treptow-Köpenick,wholesale,206,3249
Steglitz-Zehlendorf,model,206,720
Reinickendorf,farm,205,719
Marzahn-Hellersdorf,perfumery,205,648
Tempelhof-Schöneberg,appliance,205,1528
Lichtenberg,mall,205,4199
Spandau,bookmaker,205,523
Tempelhof-Schöneberg,glaziery,205,1215
Lichtenberg,car,205,4990
Spandau,repair,205,442
Charlottenburg-Wilmersdorf,fireplace,204,496
Spandau,pawnbroker,204,434
Spandau,car_parts,204,1142
Spandau,hearing_aids,204,1165
Tempelhof-Schöneberg,spices,204,731
Marzahn-Hellersdorf,pet_grooming,204,705
Mitte,frame,204,2195
Spandau,copyshop,204,467
Neukölln,pastry,203,5248
Spandau,musical_instrument,203,448
Treptow-Köpenick,car_parts,203,760
Charlottenburg-Wilmersdorf,fishing,202,479
Tempelhof-Schöneberg,pottery,202,3515
Lichtenberg,bakery,202,27948
Lichtenberg,car_repair,202,8165
Spandau,storage_rental,202,460
Tempelhof-Schöneberg,hookah,201,849
Charlottenburg-Wilmersdorf,tool_hire,201,478
Mitte,boutique,201,1299
Lichtenberg,hairdresser,201,43676
Spandau,baby_goods,201,437
Lichtenberg,florist,200,15747
Mitte,photo_studio,200,394
Spandau,bed,200,450
Tempelhof-Schöneberg,frame,200,3177
Reinickendorf,food,199,691
Reinickendorf,bathroom_furnishing,199,466
Lichtenberg,chemist,199,5869
Lichtenberg,optician,198,6262
Tempelhof-Schöneberg,lottery,198,645
Tempelhof-Schöneberg,household_linen,198,894
Lichtenberg,bicycle,198,9654
Lichtenberg,travel_agency,198,5365
Spandau,printer_ink,198,429
Spandau,music,198,426
Charlottenburg-Wilmersdorf,alteration,198,460
Lichtenberg,books,198,4992
Spandau,charity,198,425
Tempelhof-Schöneberg,estate_agent,198,1927
Spandau,seafood,197,417
Reinickendorf,fan,197,422
Mitte,pest_control,197,391
Lichtenberg,convenience,196,35080
Marzahn-Hellersdorf,pottery,196,653
Charlottenburg-Wilmersdorf,general,196,770
Treptow-Köpenick,telecommunication,196,564
Treptow-Köpenick,glaziery,196,651
Spandau,pastry,196,423
Tempelhof-Schöneberg,tiles,196,867
Treptow-Köpenick,outpost,196,595
Lichtenberg,beverages,195,4167
Neukölln,hifi,195,1307
Tempelhof-Schöneberg,wigs,195,1660
Treptow-Köpenick,party,195,675
Tempelhof-Schöneberg,cheese,195,1828
Reinickendorf,interior_decoration,194,1267
Marzahn-Hellersdorf,massage,193,1275
Lichtenberg,tailor,193,4504
Lichtenberg,mobile_phone,193,5694
Spandau,hunting,193,426
Reinickendorf,motorcycle_repair,193,463
Reinickendorf,tailor;dry_cleaning,193,680
Mitte,flags,193,355
Treptow-Köpenick,shoe_repair,191,572
Mitte,general,191,524
Neukölln,junkshop,191,392
Lichtenberg,toys,191,1577
Friedrichshain-Kreuzberg,florist,191,34828
Friedrichshain-Kreuzberg,car_repair,191,13480
Reinickendorf,perfumery,190,1221
Tempelhof-Schöneberg,camera,190,1037
Steglitz-Zehlendorf,fan,190,469
Neukölln,musical_instrument,189,3985
Neukölln,herbalist,189,390
Friedrichshain-Kreuzberg,kiosk,189,47256
Neukölln,model,189,427
Friedrichshain-Kreuzberg,chemist,189,18609
Friedrichshain-Kreuzberg,ticket,189,3431
Friedrichshain-Kreuzberg,doityourself,189,4726
Friedrichshain-Kreuzberg,clothes,189,169612
Lichtenberg,greengrocer,189,1538
Friedrichshain-Kreuzberg,electronics,189,8226
Friedrichshain-Kreuzberg,supermarket,189,79580
Friedrichshain-Kreuzberg,bicycle,189,40898
Friedrichshain-Kreuzberg,bakery,189,98300
Friedrichshain-Kreuzberg,beauty,189,55083
Friedrichshain-Kreuzberg,furniture,189,20937
Reinickendorf,health_food,189,700
Tempelhof-Schöneberg,headshop,189,378
Friedrichshain-Kreuzberg,newsagent,189,7435
Tempelhof-Schöneberg,money_lender,189,375
Friedrichshain-Kreuzberg,hairdresser,189,128408
Friedrichshain-Kreuzberg,convenience,189,119123
Friedrichshain-Kreuzberg,funeral_directors,188,7132
Friedrichshain-Kreuzberg,cosmetics,188,11441
Friedrichshain-Kreuzberg,interior_decoration,188,15857
Friedrichshain-Kreuzberg,garden_centre,188,1923
Friedrichshain-Kreuzberg,fabric,188,4733
Friedrichshain-Kreuzberg,esoteric,188,715
Friedrichshain-Kreuzberg,e-cigarette,188,2450
Friedrichshain-Kreuzberg,deli,188,17201
Friedrichshain-Kreuzberg,hardware,188,2679
Friedrichshain-Kreuzberg,confectionery,188,8874
Friedrichshain-Kreuzberg,computer,188,7133
Friedrichshain-Kreuzberg,coffee,188,6855
Friedrichshain-Kreuzberg,charity,188,2212
Friedrichshain-Kreuzberg,butcher,188,8186
Friedrichshain-Kreuzberg,books,188,33065
Friedrichshain-Kreuzberg,bookmaker,188,7302
Friedrichshain-Kreuzberg,beverages,188,12694
Friedrichshain-Kreuzberg,art,188,18221
Friedrichshain-Kreuzberg,alcohol,188,10894
Friedrichshain-Kreuzberg,houseware,188,5544
Friedrichshain-Kreuzberg,greengrocer,188,5832
Friedrichshain-Kreuzberg,gift,188,21466
Friedrichshain-Kreuzberg,vacant,188,23356
Friedrichshain-Kreuzberg,jewelry,188,25978
Friedrichshain-Kreuzberg,travel_agency,188,19127
Friedrichshain-Kreuzberg,locksmith,188,6448
Friedrichshain-Kreuzberg,tattoo,188,14760
Friedrichshain-Kreuzberg,tailor,188,13790
Friedrichshain-Kreuzberg,stationery,188,11302
Friedrichshain-Kreuzberg,sports,188,9828
Friedrichshain-Kreuzberg,shoes,188,21926
Friedrichshain-Kreuzberg,second_hand,188,7800
Neukölln,dairy,188,388
Friedrichshain-Kreuzberg,mall,188,5744
Friedrichshain-Kreuzberg,pottery,188,3845
Friedrichshain-Kreuzberg,photo,188,7872
Friedrichshain-Kreuzberg,pet,188,2864
Friedrichshain-Kreuzberg,massage,188,21647
Friedrichshain-Kreuzberg,pastry,188,6392
Friedrichshain-Kreuzberg,optician,188,20846
Friedrichshain-Kreuzberg,nutrition_supplements,188,1211
Friedrichshain-Kreuzberg,medical_supply,188,6633
Friedrichshain-Kreuzberg,mobile_phone,188,27495
Friedrichshain-Kreuzberg,musical_instrument,188,7146
Friedrichshain-Kreuzberg,toys,188,9054
Friedrichshain-Kreuzberg,music,188,11311
Friedrichshain-Kreuzberg,wine,188,9137
Friedrichshain-Kreuzberg,leather,188,1865
Lichtenberg,hearing_aids,188,2121
Friedrichshain-Kreuzberg,laundry,188,7676
Friedrichshain-Kreuzberg,kitchen,188,5457
Friedrichshain-Kreuzberg,hearing_aids,187,5611
Friedrichshain-Kreuzberg,appliance,187,2005
Friedrichshain-Kreuzberg,erotic,187,2867
Charlottenburg-Wilmersdorf,spices,187,775
Treptow-Köpenick,video_games,187,487
Tempelhof-Schöneberg,flooring,187,1366
Treptow-Köpenick,window_blind,187,505
Lichtenberg,doityourself,186,2006
Friedrichshain-Kreuzberg,car,186,6692
Friedrichshain-Kreuzberg,video,186,1582
Friedrichshain-Kreuzberg,tobacco,186,3482
Friedrichshain-Kreuzberg,glaziery,186,1044
Friedrichshain-Kreuzberg,games,186,1094
Treptow-Köpenick,bag,186,603
Friedrichshain-Kreuzberg,fashion_accessories,186,3085
Friedrichshain-Kreuzberg,cannabis,186,2495
Friedrichshain-Kreuzberg,ice_cream,186,2152
Marzahn-Hellersdorf,flooring,186,595
Marzahn-Hellersdorf,hookah,186,596
Reinickendorf,party,185,429
Friedrichshain-Kreuzberg,perfumery,185,4581
Friedrichshain-Kreuzberg,antiques,185,5463
Treptow-Köpenick,e-cigarette,185,1054
Friedrichshain-Kreuzberg,bed,185,1748
Friedrichshain-Kreuzberg,variety_store,185,7116
Friedrichshain-Kreuzberg,dry_cleaning,185,7725
Friedrichshain-Kreuzberg,copyshop,185,9524
Charlottenburg-Wilmersdorf,ship_chandler,184,430
Friedrichshain-Kreuzberg,piercing,184,553
Reinickendorf,art,184,1030
Friedrichshain-Kreuzberg,frame,184,1616
Spandau,farm,184,375
Friedrichshain-Kreuzberg,outdoor,184,2726
Friedrichshain-Kreuzberg,pawnbroker,184,1684
Spandau,plant_hire,184,379
Lichtenberg,copyshop,184,2258
Friedrichshain-Kreuzberg,storage_rental,184,1615
Lichtenberg,gift,184,3580
Friedrichshain-Kreuzberg,tea,184,4957
Friedrichshain-Kreuzberg,craft,183,3246
Friedrichshain-Kreuzberg,telecommunication,183,1475
Tempelhof-Schöneberg,coffee_machines,183,953
Neukölln,alcohol,183,4299
Friedrichshain-Kreuzberg,hairdresser_supply,183,878
Friedrichshain-Kreuzberg,bag,183,4488
Neukölln,craft,183,2083
Friedrichshain-Kreuzberg,motorcycle,183,2081
Mitte,toner,182,340
Neukölln,art,182,7267
Friedrichshain-Kreuzberg,boutique,182,1039
Mitte,security_materials,182,340
Tempelhof-Schöneberg,gemstones,182,556
Treptow-Köpenick,fireplace,182,544
Tempelhof-Schöneberg,general,182,682
Friedrichshain-Kreuzberg,scuba_diving,182,556
Reinickendorf,yes,181,1217
Mitte,household_linen,181,406
Friedrichshain-Kreuzberg,health_food,181,1070
Friedrichshain-Kreuzberg,department_store,181,4196
Tempelhof-Schöneberg,esoteric,181,376
Treptow-Köpenick,antiques,181,719
Friedrichshain-Kreuzberg,rental,181,3734
Treptow-Köpenick,water_filter,180,543
Treptow-Köpenick,video_games;clothes,180,549
Spandau,appliance,180,380
Lichtenberg,beauty,180,23420
Friedrichshain-Kreuzberg,tyres,180,984
Friedrichshain-Kreuzberg,collector,180,798
Tempelhof-Schöneberg,ice_cream,180,1561
Friedrichshain-Kreuzberg,wholesale,179,1577
Friedrichshain-Kreuzberg,printing,179,502
Tempelhof-Schöneberg,appliance;electronics,179,342
Friedrichshain-Kreuzberg,sewing,179,701
Spandau,vacant,179,643
Tempelhof-Schöneberg,leather,179,827
Marzahn-Hellersdorf,laundry,179,803
Neukölln,storage_rental,179,741
Friedrichshain-Kreuzberg,seafood,178,2242
Reinickendorf,"Make-up, Prosthetics",178,352
Neukölln,bathroom_furnishing,178,954
Friedrichshain-Kreuzberg,car_parts,178,1994
Friedrichshain-Kreuzberg,camera,178,839
Reinickendorf,deli,177,1433
Lichtenberg,ticket,177,1679
Friedrichshain-Kreuzberg,general,177,1237
Friedrichshain-Kreuzberg,lighting,177,2593
Reinickendorf,doors,177,369
Tempelhof-Schöneberg,weapons,177,520
Tempelhof-Schöneberg,ski,176,353
Friedrichshain-Kreuzberg,cheese,176,1583
Tempelhof-Schöneberg,gold_buyer,176,344
Mitte,bathroom_furnishing,176,858
Friedrichshain-Kreuzberg,baby_goods,176,1172
Charlottenburg-Wilmersdorf,it,176,402
Friedrichshain-Kreuzberg,radiotechnics,175,1371
Friedrichshain-Kreuzberg,chocolate,175,2335
Marzahn-Hellersdorf,fishing,174,600
Reinickendorf,convenience;copyshop,174,429
Spandau,computer,174,433
Friedrichshain-Kreuzberg,watches,174,2687
Friedrichshain-Kreuzberg,lottery,174,606
Marzahn-Hellersdorf,cosmetics,174,745
Friedrichshain-Kreuzberg,trade,173,1273
Friedrichshain-Kreuzberg,weapons,173,345
Tempelhof-Schöneberg,soap,173,333
Charlottenburg-Wilmersdorf,pasta,173,388
Tempelhof-Schöneberg,cannabis,172,582
Reinickendorf,kitchen,172,716
Friedrichshain-Kreuzberg,yes,172,14360
Tempelhof-Schöneberg,scooter,172,347
Friedrichshain-Kreuzberg,paint,172,1817
Reinickendorf,seafood,172,552
Marzahn-Hellersdorf,tutoring,172,585
Spandau,motorcycle_repair,171,375
Neukölln,music,171,6231
Friedrichshain-Kreuzberg,printer_ink,171,819
Friedrichshain-Kreuzberg,packing_material,171,332
Friedrichshain-Kreuzberg,no,171,557
Friedrichshain-Kreuzberg,wool,171,843
Treptow-Köpenick,appliance,171,571
Neukölln,pawnbroker,171,940
Neukölln,security,171,355
Mitte,water,171,339
Neukölln,no,171,608
Friedrichshain-Kreuzberg,grocery,170,613
Friedrichshain-Kreuzberg,window_blind,170,1030
Treptow-Köpenick,pottery,170,725
Lichtenberg,medical_supply,170,2676
Friedrichshain-Kreuzberg,farm,170,957
Lichtenberg,vacant,170,20364
Friedrichshain-Kreuzberg,party,170,881
Friedrichshain-Kreuzberg,video_games,169,882
Friedrichshain-Kreuzberg,bathroom_furnishing,169,691
Friedrichshain-Kreuzberg,hifi,169,2105
Mitte,estate_agent,168,825
Lichtenberg,garden_centre,168,816
Friedrichshain-Kreuzberg,carpet,167,1455
Friedrichshain-Kreuzberg,curtain,167,764
Neukölln,lighting,167,1326
Tempelhof-Schöneberg,security,167,589
Lichtenberg,jewelry,166,4545
Friedrichshain-Kreuzberg,repair,166,776
Lichtenberg,newsagent,166,1993
Reinickendorf,pawnbroker,166,1053
Lichtenberg,hardware,165,1107
Neukölln,fuel,165,349
Lichtenberg,second_hand,165,2139
Lichtenberg,laundry,165,2290
Neukölln,seafood,165,1493
Charlottenburg-Wilmersdorf,esoteric,165,381
Lichtenberg,stationery,165,3020
Spandau,tyres,165,381
Friedrichshain-Kreuzberg,spices,165,421
Mitte,wigs,165,677
Tempelhof-Schöneberg,haberdashery,164,401
Friedrichshain-Kreuzberg,electrical,164,971
Spandau,tea;honey,164,333
Tempelhof-Schöneberg,radiotechnics,164,585
Lichtenberg,e-cigarette,164,1023
Friedrichshain-Kreuzberg,shoe_repair,164,835
Lichtenberg,shoes,164,4270
Tempelhof-Schöneberg,flooring;paint;curtain,163,364
Lichtenberg,photo,163,1160
Tempelhof-Schöneberg,umbrella,163,318
Lichtenberg,pet,163,1806
Lichtenberg,tattoo,163,6695
Marzahn-Hellersdorf,outdoor,163,449
Steglitz-Zehlendorf,craft,162,894
Friedrichshain-Kreuzberg,shoes;locksmith,162,321
Lichtenberg,dry_cleaning,162,954
Lichtenberg,deli,162,4419
Steglitz-Zehlendorf,irrigation,161,416
Lichtenberg,alcohol,161,3009
Lichtenberg,art,161,1597
Lichtenberg,kitchen,161,1317
Mitte,herbalist,160,836
Marzahn-Hellersdorf,batteries,160,568
Neukölln,printer_ink,160,518
Mitte,printing,160,418
Treptow-Köpenick,hairdresser_supply,160,407
Charlottenburg-Wilmersdorf,boom_barrier,159,362
Marzahn-Hellersdorf,rental,159,559
Charlottenburg-Wilmersdorf,repair,159,703
Lichtenberg,storage_rental,159,862
Spandau,video_games,158,326
Marzahn-Hellersdorf,window_blind,158,549
Lichtenberg,funeral_directors,158,4614
Spandau,camera,158,326
Friedrichshain-Kreuzberg,toner,158,315
Spandau,lottery,158,326
Lichtenberg,tobacco,158,1363
Friedrichshain-Kreuzberg,security_materials,158,315
Lichtenberg,locksmith,158,1977
Lichtenberg,massage,158,6275
Friedrichshain-Kreuzberg,hookah,157,389
Tempelhof-Schöneberg,archive,157,309
Friedrichshain-Kreuzberg,flags,157,314
Reinickendorf,appliance,157,1060
Lichtenberg,cosmetics,157,3038
Reinickendorf,pest_control,157,298
Friedrichshain-Kreuzberg,power_tools,156,319
Lichtenberg,charity,156,1305
Lichtenberg,computer,156,1352
Neukölln,trophy,155,329
Lichtenberg,lottery,155,591
Lichtenberg,sports,155,1673
Lichtenberg,general,154,408
Treptow-Köpenick,charity,154,582
Lichtenberg,pastry,154,1151
Treptow-Köpenick,fan,154,1055
Reinickendorf,nutrition_supplements,154,362
Lichtenberg,houseware,153,1522
Spandau,garden_centre,153,397
Neukölln,cheese,152,1096
Mitte,incense,152,289
Charlottenburg-Wilmersdorf,fan,152,385
Neukölln,shoe_repair,151,524
Lichtenberg,interior_decoration,151,2522
Lichtenberg,bed,151,1229
Steglitz-Zehlendorf,haberdashery,151,394
Neukölln,fabric,151,1720
Reinickendorf,pastry,151,1788
Friedrichshain-Kreuzberg,tool_hire,150,332
Lichtenberg,wine,150,1203
Tempelhof-Schöneberg,golf,150,294
Lichtenberg,music,150,3443
Lichtenberg,wholesale,150,626
Lichtenberg,erotic,150,377
Spandau,art,150,350
Friedrichshain-Kreuzberg,anime,150,760
Reinickendorf,watches,149,281
Lichtenberg,butcher,149,2164
Tempelhof-Schöneberg,wallpaper,149,292
Spandau,wine,149,346
Lichtenberg,pottery,149,1170
Treptow-Köpenick,toys,149,1641
Treptow-Köpenick,chocolate,149,442
Tempelhof-Schöneberg,alteration,149,307
Tempelhof-Schöneberg,psychic,148,292
